symbol,fiscal_year,is_standard_period,roe,debt_to_equity,book_value_cr,bv_per_share,eps,net_profit_cr,equity_cr,borrowings_cr,revenue_cr,interest_expense_cr,revenue_growth_pct,earnings_growth_pct
SWIGGY,Mar 2025,True,-30.5,16.66,10220.0,44628.82,-13611.35,-3117.0,10220.0,1703.0,15227.0,101.0,35.39,
SWIGGY,Mar 2026,True,-22.68,13.93,18314.0,70168.58,-15915.71,-4154.0,18314.0,2551.0,23053.0,200.0,51.4,
TVSMOTOR,Mar 2015,True,24.75,84.45,1325.0,27604.17,6833.33,328.0,1325.0,1119.0,10256.0,62.0,,
TVSMOTOR,Mar 2016,True,23.58,59.98,1819.0,37895.83,8937.5,429.0,1819.0,1091.0,11377.0,70.0,10.93,30.79
TVSMOTOR,Mar 2017,True,22.96,59.13,2217.0,46187.5,10604.17,509.0,2217.0,1311.0,12463.0,60.0,9.55,18.65
TVSMOTOR,Mar 2018,True,24.83,258.7,2678.0,55791.67,13854.17,665.0,2678.0,6928.0,16340.0,338.0,31.11,30.65
TVSMOTOR,Mar 2019,True,22.86,293.22,3171.0,66062.5,15104.17,725.0,3171.0,9298.0,20160.0,663.0,23.38,9.02
TVSMOTOR,Mar 2020,True,19.71,353.06,3283.0,68395.83,13479.17,647.0,3283.0,11591.0,18849.0,855.0,-6.5,-10.76
TVSMOTOR,Mar 2021,True,15.89,318.24,3827.0,79729.17,12666.67,608.0,3827.0,12179.0,19421.0,881.0,3.03,-6.03
TVSMOTOR,Mar 2022,True,16.61,359.7,4400.0,91666.67,15229.17,731.0,4400.0,15827.0,24355.0,940.0,25.41,20.23
TVSMOTOR,Mar 2023,True,23.78,406.47,5505.0,114687.5,27270.83,1309.0,5505.0,22376.0,31974.0,1368.0,31.28,79.07
TVSMOTOR,Mar 2024,True,26.22,383.34,6784.0,141333.33,37062.5,1779.0,6784.0,26006.0,38779.0,1917.0,21.28,35.91
TVSMOTOR,Mar 2025,True,27.99,336.42,8504.0,177166.67,49583.33,2380.0,8504.0,28609.0,44089.0,2093.0,13.69,33.78
TVSMOTOR,Mar 2026,True,33.31,342.82,9565.0,199270.83,66375.0,3186.0,9565.0,32791.0,56070.0,2230.0,27.17,33.87
TATACOMM,Mar 2015,True,0.93,4073.52,321.0,1126.32,10.53,3.0,321.0,13076.0,19913.0,751.0,,
TATACOMM,Mar 2016,True,,,,,,10.0,,14231.0,18149.0,409.0,-8.86,233.33
TATACOMM,Mar 2017,True,77.58,578.77,1592.0,5585.96,4333.33,1235.0,1592.0,9214.0,17620.0,367.0,-2.91,12250.0
TATACOMM,Mar 2018,True,-65.33,1788.98,499.0,1750.88,-1143.86,-326.0,499.0,8927.0,16772.0,344.0,-4.81,-126.4
TATACOMM,Mar 2019,True,,,,,,-80.0,,9935.0,16525.0,397.0,-1.47,
TATACOMM,Mar 2020,True,,,,,,-85.0,,12413.0,17068.0,471.0,3.29,
TATACOMM,Mar 2021,True,1088.7,9907.83,115.0,403.51,4392.98,1252.0,115.0,11394.0,17100.0,420.0,0.19,
TATACOMM,Mar 2022,True,160.02,982.97,928.0,3256.14,5210.53,1485.0,928.0,9122.0,16725.0,360.0,-2.19,18.61
TATACOMM,Mar 2023,True,118.64,565.02,1518.0,5326.32,6319.3,1801.0,1518.0,8577.0,17838.0,432.0,6.65,21.28
TATACOMM,Mar 2024,True,54.31,630.63,1786.0,6266.67,3403.51,970.0,1786.0,11263.0,20969.0,644.0,17.55,-46.14
TATACOMM,Mar 2025,True,60.81,409.04,3021.0,10600.0,6445.61,1837.0,3021.0,12357.0,23109.0,729.0,10.21,89.38
TATACOMM,Mar 2026,True,28.92,355.35,3447.0,12094.74,3498.25,997.0,3447.0,12249.0,24803.0,762.0,7.33,-45.73
TCS,Mar 2015,True,39.62,0.71,50635.0,258341.84,102346.94,20060.0,50635.0,358.0,94648.0,104.0,,
TCS,Mar 2016,True,34.24,0.34,71072.0,360771.57,123543.15,24338.0,71072.0,245.0,108646.0,33.0,14.79,21.33
TCS,Mar 2017,True,30.57,0.34,86214.0,437634.52,133791.88,26357.0,86214.0,289.0,117966.0,32.0,8.58,8.3
TCS,Mar 2018,True,30.4,0.29,85128.0,445696.34,135497.38,25880.0,85128.0,247.0,123104.0,52.0,4.36,-1.81
TCS,Mar 2019,True,35.29,0.07,89446.0,238522.67,84165.33,31562.0,89446.0,62.0,146463.0,198.0,18.98,21.96
TCS,Mar 2020,True,38.57,9.72,84126.0,224336.0,86525.33,32447.0,84126.0,8174.0,156949.0,924.0,7.16,2.8
TCS,Mar 2021,True,37.67,9.02,86433.0,233602.7,88005.41,32562.0,86433.0,7795.0,164177.0,637.0,4.61,0.35
TCS,Mar 2022,True,43.13,8.77,89139.0,243549.18,105051.91,38449.0,89139.0,7818.0,191754.0,784.0,16.8,18.08
TCS,Mar 2023,True,46.78,8.5,90424.0,247060.11,115581.97,42303.0,90424.0,7688.0,225458.0,779.0,17.58,10.02
TCS,Mar 2024,True,50.94,8.86,90489.0,249969.61,127345.3,46099.0,90489.0,8021.0,240893.0,778.0,6.85,8.97
TCS,Mar 2025,True,51.5,9.91,94756.0,261756.91,134798.34,48797.0,94756.0,9392.0,255324.0,796.0,5.99,5.85
TCS,Mar 2026,True,46.12,10.52,107240.0,296243.09,136613.26,49454.0,107240.0,11283.0,267021.0,1227.0,4.58,1.35
TATACONSUM,Mar 2015,True,4.97,24.1,5493.0,88596.77,4403.23,273.0,5493.0,1324.0,7993.0,82.0,,
TATACONSUM,Mar 2016,True,-0.59,21.67,6247.0,99158.73,-587.3,-37.0,6247.0,1354.0,6637.0,117.0,-16.96,-113.55
TATACONSUM,Mar 2017,True,7.26,12.56,6265.0,99444.44,7222.22,455.0,6265.0,787.0,6780.0,92.0,2.15,
TATACONSUM,Mar 2018,True,7.91,15.19,7031.0,111603.17,8825.4,556.0,7031.0,1068.0,6815.0,43.0,0.52,22.2
TATACONSUM,Mar 2019,True,6.23,15.56,7332.0,116380.95,7253.97,457.0,7332.0,1141.0,7252.0,52.0,6.41,-17.81
TATACONSUM,Mar 2020,True,3.33,11.48,13815.0,150163.04,5000.0,460.0,13815.0,1586.0,9637.0,78.0,32.89,0.66
TATACONSUM,Mar 2021,True,6.4,11.24,14534.0,157978.26,10108.7,930.0,14534.0,1634.0,11602.0,69.0,20.39,102.17
TATACONSUM,Mar 2022,True,6.7,9.33,15142.0,164586.96,11032.61,1015.0,15142.0,1412.0,12425.0,73.0,7.09,9.14
TATACONSUM,Mar 2023,True,8.11,9.83,16277.0,175021.51,14193.55,1320.0,16277.0,1600.0,13783.0,87.0,10.93,30.05
TATACONSUM,Mar 2024,True,7.57,21.65,16057.0,169021.05,12789.47,1215.0,16057.0,3477.0,15206.0,130.0,10.32,-7.95
TATACONSUM,Mar 2025,True,6.43,11.96,20001.0,202030.3,13000.0,1287.0,20001.0,2393.0,17618.0,290.0,15.86,5.93
TATACONSUM,Mar 2026,True,7.1,12.94,21788.0,220080.81,15626.26,1547.0,21788.0,2820.0,20290.0,137.0,15.17,20.2
TATAELXSI,Mar 2008,True,44.54,46.22,119.0,3838.71,1709.68,53.0,119.0,55.0,402.0,2.0,,
TATAELXSI,Mar 2009,True,38.16,8.55,152.0,4903.23,1870.97,58.0,152.0,13.0,419.0,4.0,4.23,9.43
TATAELXSI,Mar 2010,True,28.0,19.43,175.0,5645.16,1580.65,49.0,175.0,34.0,388.0,2.0,-7.4,-15.52
TATAELXSI,Mar 2011,True,18.13,13.74,182.0,5870.97,1064.52,33.0,182.0,25.0,416.0,2.0,7.22,-32.65
TATAELXSI,Mar 2012,True,18.23,17.71,192.0,6193.55,1129.03,35.0,192.0,34.0,539.0,3.0,29.57,6.06
TATAELXSI,Mar 2013,True,10.77,30.26,195.0,6290.32,677.42,21.0,195.0,59.0,622.0,5.0,15.4,-40.0
TATAELXSI,Mar 2014,True,30.51,0.0,236.0,7612.9,2322.58,72.0,236.0,0.0,775.0,3.0,24.6,242.86
TATAELXSI,Mar 2015,True,36.04,0.0,283.0,9129.03,3290.32,102.0,283.0,0.0,849.0,1.0,9.55,41.67
TMPV,Mar 2015,True,25.01,130.83,56262.0,87363.35,21852.48,14073.0,56262.0,73610.0,263159.0,4861.0,,
TMPV,Mar 2016,True,14.79,87.85,78952.0,116276.88,17198.82,11678.0,78952.0,69360.0,273046.0,4889.0,3.76,-17.02
TMPV,Mar 2017,True,13.02,135.38,58062.0,85511.05,11129.6,7557.0,58062.0,78604.0,269693.0,4238.0,-1.23,-35.29
TMPV,Mar 2018,True,9.53,93.21,95428.0,140541.97,13388.81,9091.0,95428.0,88950.0,291550.0,4682.0,8.1,20.3
TMPV,Mar 2019,True,-47.73,176.43,60179.0,88628.87,-42303.39,-28724.0,60179.0,106175.0,301938.0,5759.0,3.56,-415.96
TMPV,Mar 2020,True,-18.98,197.83,63079.0,87609.72,-16631.94,-11975.0,63079.0,124788.0,261068.0,7243.0,-13.54,
TMPV,Mar 2021,True,-24.25,257.26,55247.0,72124.02,-17486.95,-13395.0,55247.0,142131.0,249795.0,8097.0,-4.32,
TMPV,Mar 2022,True,-25.38,328.65,44561.0,58173.63,-14763.71,-11309.0,44561.0,146449.0,278454.0,9312.0,11.47,
TMPV,Mar 2023,True,5.94,295.91,45322.0,59167.1,3511.75,2690.0,45322.0,134113.0,345967.0,10225.0,24.25,
TMPV,Mar 2024,True,37.46,126.31,84918.0,110714.47,41469.36,31807.0,84918.0,107264.0,434016.0,7594.0,25.45,1082.42
TMPV,Mar 2025,True,24.24,61.6,116144.0,157804.35,38245.92,28149.0,116144.0,71540.0,439695.0,5083.0,1.31,-11.5
TMPV,Mar 2026,True,73.75,70.59,112068.0,152059.7,112137.04,82645.0,112068.0,79109.0,335582.0,2827.0,-23.68,193.6
TATAPOWER,Mar 2015,True,3.19,283.61,14318.0,53029.63,1692.59,457.0,14318.0,40607.0,33593.0,3699.0,,
TATAPOWER,Mar 2016,True,6.76,333.96,11633.0,43085.19,2911.11,786.0,11633.0,38849.0,29494.0,3236.0,-12.2,71.99
TATAPOWER,Mar 2017,True,8.32,369.42,13214.0,48940.74,4074.07,1100.0,13214.0,48815.0,27588.0,3365.0,-6.46,39.95
TATAPOWER,Mar 2018,True,15.92,296.29,16399.0,60737.04,9670.37,2611.0,16399.0,48589.0,26840.0,3761.0,-2.71,137.36
TATAPOWER,Mar 2019,True,14.24,264.99,18305.0,67796.3,9651.85,2606.0,18305.0,48506.0,29881.0,4170.0,11.33,-0.19
TATAPOWER,Mar 2020,True,6.73,265.44,19566.0,72466.67,4874.07,1316.0,19566.0,51936.0,29136.0,4494.0,-2.49,-49.5
TATAPOWER,Mar 2021,True,6.45,209.24,22323.0,69759.38,4496.88,1439.0,22323.0,46708.0,32703.0,4010.0,12.24,9.35
TATAPOWER,Mar 2022,True,9.61,228.12,22442.0,70131.25,6737.5,2156.0,22442.0,51195.0,42816.0,3859.0,30.92,49.83
TATAPOWER,Mar 2023,True,13.23,183.84,28788.0,89962.5,11906.25,3810.0,28788.0,52923.0,55109.0,4372.0,28.71,76.72
TATAPOWER,Mar 2024,True,13.23,165.93,32356.0,101112.5,13375.0,4280.0,32356.0,53689.0,61449.0,4633.0,11.5,12.34
TATAPOWER,Mar 2025,True,13.32,175.4,35841.0,112003.12,14921.88,4775.0,35841.0,62866.0,65478.0,4702.0,6.56,11.57
TATAPOWER,Mar 2026,True,12.97,192.92,39468.0,123337.5,15993.75,5118.0,39468.0,76141.0,62429.0,5257.0,-4.66,7.18
TATASTEEL,Mar 2015,True,-12.56,257.43,31349.0,32285.27,-4056.64,-3939.0,31349.0,80701.0,139504.0,4848.0,,
TATASTEEL,Mar 2016,True,-1.14,187.48,43732.0,45084.54,-512.37,-497.0,43732.0,81987.0,101965.0,4221.0,-26.91,
TATASTEEL,Mar 2017,True,-11.02,219.5,37819.0,38988.66,-4297.94,-4169.0,37819.0,83014.0,112299.0,5072.0,10.13,
TATASTEEL,Mar 2018,True,29.15,151.38,60871.0,53162.45,15496.07,17743.0,60871.0,92147.0,123249.0,5455.0,9.75,
TATASTEEL,Mar 2019,True,13.23,146.27,68925.0,60196.51,7966.81,9122.0,68925.0,100816.0,157669.0,7660.0,27.93,-48.59
TATASTEEL,Mar 2020,True,1.6,158.11,73576.0,64258.52,1025.33,1174.0,73576.0,116328.0,139817.0,7533.0,-11.32,-87.13
TATASTEEL,Mar 2021,True,11.03,119.21,74239.0,61969.12,6836.39,8190.0,74239.0,88501.0,156477.0,7607.0,11.92,597.61
TATASTEEL,Mar 2022,True,36.48,66.03,114443.0,93728.91,34192.47,41749.0,114443.0,75561.0,243959.0,5462.0,55.91,409.76
TATASTEEL,Mar 2023,True,7.83,82.35,103082.0,84424.24,6613.43,8075.0,103082.0,84893.0,243353.0,6299.0,-0.25,-80.66
TATASTEEL,Mar 2024,True,-5.33,94.62,92035.0,73805.13,-3937.45,-4910.0,92035.0,87082.0,229171.0,7508.0,-5.83,-160.8
TATASTEEL,Mar 2025,True,3.48,103.98,91169.0,73110.67,2545.31,3174.0,91169.0,94801.0,218543.0,7341.0,-4.64,
TATASTEEL,Mar 2026,True,10.66,90.42,102167.0,81930.23,8729.75,10886.0,102167.0,92382.0,232140.0,7167.0,6.22,242.97
TATATECH,Mar 2019,True,20.09,0.0,1757.0,41833.33,8404.76,353.0,1757.0,0.0,2942.0,1.0,,
TATATECH,Mar 2020,True,13.6,13.92,1853.0,44119.05,6000.0,252.0,1853.0,258.0,2852.0,16.0,-3.06,-28.61
TATATECH,Mar 2021,True,11.16,12.42,2142.0,51000.0,5690.48,239.0,2142.0,266.0,2381.0,18.0,-16.51,-5.16
TATATECH,Mar 2022,True,19.17,11.45,2280.0,54285.71,10404.76,437.0,2280.0,261.0,3530.0,22.0,48.26,82.85
TATATECH,Mar 2023,True,20.88,8.53,2989.0,36901.23,7703.7,624.0,2989.0,255.0,4414.0,18.0,25.04,42.79
TATATECH,Mar 2024,True,21.08,7.98,3221.0,39765.43,8382.72,679.0,3221.0,257.0,5117.0,19.0,15.93,8.81
TATATECH,Mar 2025,True,18.92,6.62,3579.0,44185.19,8358.02,677.0,3579.0,237.0,5168.0,20.0,1.0,-0.29
TATATECH,Mar 2026,True,13.94,23.91,3923.0,48432.1,6753.09,547.0,3923.0,938.0,5506.0,34.0,6.54,-19.2
TECHM,Mar 2015,True,21.71,5.72,12248.0,25516.67,5539.58,2659.0,12248.0,700.0,22621.0,69.0,,
TECHM,Mar 2016,True,20.75,7.48,14591.0,33465.6,6942.66,3027.0,14591.0,1091.0,26494.0,97.0,17.12,13.84
TECHM,Mar 2017,True,17.35,8.31,16437.0,37441.91,6494.31,2851.0,16437.0,1366.0,29141.0,129.0,9.99,-5.81
TECHM,Mar 2018,True,20.09,12.72,18843.0,42631.22,8565.61,3786.0,18843.0,2397.0,30773.0,162.0,5.6,32.8
TECHM,Mar 2019,True,21.14,9.84,20285.0,45686.94,9659.91,4289.0,20285.0,1996.0,34742.0,133.0,12.9,13.29
TECHM,Mar 2020,True,17.87,16.82,21813.0,50029.82,8938.07,3897.0,21813.0,3670.0,36868.0,192.0,6.12,-9.14
TECHM,Mar 2021,True,17.51,11.67,24865.0,56899.31,9961.1,4353.0,24865.0,2901.0,37855.0,174.0,2.68,11.7
TECHM,Mar 2022,True,20.94,9.74,26886.0,61243.74,12824.6,5630.0,26886.0,2618.0,44646.0,163.0,17.94,29.34
TECHM,Mar 2023,True,17.39,9.81,27924.0,63463.64,11038.64,4857.0,27924.0,2740.0,53290.0,326.0,19.36,-13.73
TECHM,Mar 2024,True,8.99,9.51,26669.0,60473.92,5435.37,2397.0,26669.0,2537.0,51996.0,392.0,-2.43,-50.65
TECHM,Mar 2025,True,15.54,7.4,27361.0,61902.71,9622.17,4253.0,27361.0,2025.0,52988.0,322.0,1.91,77.43
TECHM,Mar 2026,True,16.23,7.38,29616.0,66853.27,10848.76,4806.0,29616.0,2186.0,56815.0,337.0,7.22,13.0
TITAN,Mar 2015,True,26.46,3.24,3084.0,34651.69,9168.54,816.0,3084.0,100.0,11913.0,81.0,,
TITAN,Mar 2016,True,19.25,3.22,3507.0,39404.49,7584.27,675.0,3507.0,113.0,11276.0,42.0,-5.35,-17.28
TITAN,Mar 2017,True,16.47,44.46,4233.0,47561.8,7831.46,697.0,4233.0,1882.0,13261.0,38.0,17.6,3.26
TITAN,Mar 2018,True,21.65,33.22,5090.0,57191.01,12382.02,1102.0,5090.0,1691.0,16120.0,53.0,21.56,58.11
TITAN,Mar 2019,True,22.88,39.42,6070.0,68202.25,15606.74,1389.0,6070.0,2393.0,19779.0,53.0,22.7,26.04
TITAN,Mar 2020,True,22.39,53.41,6669.0,74932.58,16775.28,1493.0,6669.0,3562.0,21052.0,166.0,6.44,7.49
TITAN,Mar 2021,True,12.99,75.2,7497.0,84235.96,10943.82,974.0,7497.0,5638.0,21644.0,203.0,2.81,-34.76
TITAN,Mar 2022,True,23.63,78.2,9303.0,104528.09,24696.63,2198.0,9303.0,7275.0,28799.0,218.0,33.06,125.67
TITAN,Mar 2023,True,27.63,79.04,11851.0,133157.3,36786.52,3274.0,11851.0,9367.0,40575.0,300.0,40.89,48.95
TITAN,Mar 2024,True,37.22,165.31,9393.0,105539.33,39280.9,3496.0,9393.0,15528.0,51084.0,619.0,25.9,6.78
TITAN,Mar 2025,True,28.71,178.74,11624.0,130606.74,37494.38,3337.0,11624.0,20777.0,60456.0,953.0,18.35,-4.55
TITAN,Mar 2026,True,32.31,92.66,15703.0,176438.2,57000.0,5073.0,15703.0,14551.0,87584.0,1180.0,44.87,52.02
TORNTPHARM,Mar 2015,True,30.15,110.0,2491.0,29305.88,8835.29,751.0,2491.0,2740.0,4636.0,175.0,,
TORNTPHARM,Mar 2016,True,49.6,67.32,3494.0,41105.88,20388.24,1733.0,3494.0,2352.0,6687.0,184.0,44.24,130.76
TORNTPHARM,Mar 2017,True,21.47,57.69,4351.0,51188.24,10988.24,934.0,4351.0,2510.0,5816.0,206.0,-13.03,-46.11
TORNTPHARM,Mar 2018,True,14.67,139.78,4623.0,54388.24,7976.47,678.0,4623.0,6462.0,5950.0,308.0,2.3,-27.41
TORNTPHARM,Mar 2019,True,9.23,127.79,4725.0,55588.24,5129.41,436.0,4725.0,6038.0,7673.0,504.0,28.96,-35.69
TORNTPHARM,Mar 2020,True,21.25,119.9,4824.0,56752.94,12058.82,1025.0,4824.0,5784.0,7939.0,451.0,3.47,135.09
TORNTPHARM,Mar 2021,True,21.45,83.49,5838.0,68682.35,14729.41,1252.0,5838.0,4874.0,8005.0,353.0,0.83,22.15
TORNTPHARM,Mar 2022,True,13.05,68.37,5953.0,70035.29,9141.18,777.0,5953.0,4070.0,8508.0,255.0,6.28,-37.94
TORNTPHARM,Mar 2023,True,20.09,86.62,6198.0,36674.56,7366.86,1245.0,6198.0,5369.0,9620.0,333.0,13.07,60.23
TORNTPHARM,Mar 2024,True,24.15,58.66,6856.0,40568.05,9798.82,1656.0,6856.0,4022.0,10728.0,354.0,11.52,33.01
TORNTPHARM,Mar 2025,True,25.18,42.19,7590.0,44911.24,11307.69,1911.0,7590.0,3202.0,11516.0,252.0,7.35,15.4
TORNTPHARM,Mar 2026,True,25.49,179.1,8389.0,49639.05,12650.89,2138.0,8389.0,15025.0,13980.0,385.0,21.4,11.88
TORNTPOWER,Mar 2015,True,5.54,142.72,6555.0,13887.71,769.07,363.0,6555.0,9355.0,10348.0,962.0,,
TORNTPOWER,Mar 2016,True,13.94,131.59,6471.0,13453.22,1875.26,902.0,6471.0,8515.0,11680.0,1131.0,12.87,148.48
TORNTPOWER,Mar 2017,True,6.24,127.22,6892.0,14328.48,893.97,430.0,6892.0,8768.0,9960.0,1058.0,-14.73,-52.33
TORNTPOWER,Mar 2018,True,12.33,120.44,7720.0,16049.9,1979.21,952.0,7720.0,9298.0,11512.0,848.0,15.58,121.4
TORNTPOWER,Mar 2019,True,10.08,108.29,8971.0,18650.73,1879.42,904.0,8971.0,9715.0,13151.0,899.0,14.24,-5.04
TORNTPOWER,Mar 2020,True,12.88,97.31,9154.0,19031.19,2451.14,1179.0,9154.0,8908.0,13641.0,955.0,3.73,30.42
TORNTPOWER,Mar 2021,True,12.72,76.75,10185.0,21174.64,2694.39,1296.0,10185.0,7817.0,12173.0,776.0,-10.76,9.92
TORNTPOWER,Mar 2022,True,4.62,91.94,9944.0,20673.6,954.26,459.0,9944.0,9143.0,14258.0,628.0,17.13,-64.58
TORNTPOWER,Mar 2023,True,19.66,95.74,11010.0,22889.81,4501.04,2165.0,11010.0,10541.0,25694.0,818.0,80.21,371.68
TORNTPOWER,Mar 2024,True,15.72,96.44,12062.0,25076.92,3941.79,1896.0,12062.0,11632.0,27183.0,943.0,5.8,-12.42
TORNTPOWER,Mar 2025,True,17.37,50.18,17615.0,34950.4,6069.44,3059.0,17615.0,8840.0,29165.0,1045.0,7.29,61.34
TORNTPOWER,Mar 2026,True,12.94,73.24,19075.0,37847.22,4898.81,2469.0,19075.0,13971.0,28966.0,934.0,-0.68,-19.29
TRENT,Mar 2015,True,9.07,18.78,1422.0,43090.91,3909.09,129.0,1422.0,267.0,2284.0,22.0,,
TRENT,Mar 2016,True,3.76,27.32,1464.0,44363.64,1666.67,55.0,1464.0,400.0,1686.0,48.0,-26.18,-57.36
TRENT,Mar 2017,True,5.49,25.34,1547.0,46878.79,2575.76,85.0,1547.0,392.0,1812.0,46.0,7.47,54.55
TRENT,Mar 2018,True,5.45,24.51,1595.0,48333.33,2636.36,87.0,1595.0,391.0,2157.0,44.0,19.04,2.35
TRENT,Mar 2019,True,5.77,30.01,1646.0,49878.79,2878.79,95.0,1646.0,494.0,2630.0,51.0,21.93,9.2
TRENT,Mar 2020,True,4.44,12.56,2388.0,66333.33,2944.44,106.0,2388.0,300.0,3486.0,263.0,32.55,11.58
TRENT,Mar 2021,True,-7.83,128.15,2313.0,64250.0,-5027.78,-181.0,2313.0,2964.0,2593.0,261.0,-25.62,-270.75
TRENT,Mar 2022,True,1.48,199.87,2364.0,65666.67,972.22,35.0,2364.0,4725.0,4498.0,325.0,73.47,
TRENT,Mar 2023,True,15.18,171.96,2596.0,72111.11,10944.44,394.0,2596.0,4464.0,8242.0,409.0,83.24,1025.71
TRENT,Mar 2024,True,36.31,43.09,4068.0,113000.0,41027.78,1477.0,4068.0,1753.0,12375.0,368.0,50.15,274.87
TRENT,Mar 2025,True,28.08,40.96,5462.0,151722.22,42611.11,1534.0,5462.0,2237.0,17135.0,200.0,38.46,3.86
TRENT,Mar 2026,True,24.64,36.66,6985.0,194027.78,47805.56,1721.0,6985.0,2561.0,20074.0,233.0,17.15,12.19
TIINDIA,Mar 2016,True,0.0,0.0,0.11,1000.0,0.0,0.0,0.11,0.0,0.0,0.0,,
TIINDIA,Mar 2017,True,14.65,71.63,1188.0,62526.32,9157.89,174.0,1188.0,851.0,4479.0,77.0,,
TIINDIA,Mar 2018,True,12.25,60.96,1273.0,67000.0,8210.53,156.0,1273.0,776.0,5000.0,62.0,11.63,-10.34
TIINDIA,Mar 2019,True,17.01,41.4,1476.0,77684.21,13210.53,251.0,1476.0,611.0,5773.0,56.0,15.46,60.9
TIINDIA,Mar 2020,True,18.05,23.88,1734.0,91263.16,16473.68,313.0,1734.0,414.0,4750.0,34.0,-17.72,24.7
TIINDIA,Mar 2021,True,12.37,85.29,2312.0,121684.21,15052.63,286.0,2312.0,1972.0,6083.0,52.0,28.06,-8.63
TIINDIA,Mar 2022,True,32.27,28.36,3071.0,161631.58,52157.89,991.0,3071.0,871.0,12447.0,99.0,104.62,246.5
TIINDIA,Mar 2023,True,33.54,18.38,3950.0,207894.74,69736.84,1325.0,3950.0,726.0,14964.0,58.0,20.22,33.7
TIINDIA,Mar 2024,True,33.95,17.55,5105.0,268684.21,91210.53,1733.0,5105.0,896.0,16890.0,73.0,12.87,30.79
TIINDIA,Mar 2025,True,19.04,12.7,5535.0,291315.79,55473.68,1054.0,5535.0,703.0,19465.0,83.0,15.25,-39.18
TIINDIA,Mar 2026,True,14.42,9.73,7751.0,407947.37,58842.11,1118.0,7751.0,754.0,22847.0,62.0,17.37,6.07
UPL,Mar 2015,True,20.25,55.98,5861.0,68151.16,13802.33,1187.0,5861.0,3281.0,12091.0,517.0,,
UPL,Mar 2016,True,16.17,89.29,5889.0,68476.74,11069.77,952.0,5889.0,5258.0,14048.0,704.0,16.19,-19.8
UPL,Mar 2017,True,23.69,88.08,7315.0,72425.74,17158.42,1733.0,7315.0,6443.0,16312.0,735.0,16.12,82.04
UPL,Mar 2018,True,22.14,72.4,9169.0,89892.16,19901.96,2030.0,9169.0,6638.0,17378.0,783.0,6.54,17.14
UPL,Mar 2019,True,10.7,198.02,14715.0,144264.71,15441.18,1575.0,14715.0,29139.0,21837.0,963.0,25.66,-22.41
UPL,Mar 2020,True,11.3,152.41,19282.0,126026.14,14235.29,2178.0,19282.0,29388.0,35756.0,1481.0,63.74,38.29
UPL,Mar 2021,True,16.73,117.39,20887.0,136516.34,22843.14,3495.0,20887.0,24519.0,38694.0,2060.0,8.22,60.47
UPL,Mar 2022,True,17.99,108.45,24661.0,161183.01,29000.0,4437.0,24661.0,26746.0,46240.0,2295.0,19.5,26.95
UPL,Mar 2023,True,16.43,89.13,26858.0,179053.33,29426.67,4414.0,26858.0,23939.0,53576.0,2963.0,15.87,-0.52
UPL,Mar 2024,True,-7.57,119.94,24807.0,165380.0,-12520.0,-1878.0,24807.0,29754.0,43098.0,3852.0,-19.56,-142.55
UPL,Mar 2025,True,2.81,85.92,29213.0,183729.56,5157.23,820.0,29213.0,25099.0,46637.0,3627.0,8.21,
UPL,Mar 2026,True,6.4,67.95,34696.0,205301.78,13136.09,2220.0,34696.0,23576.0,51839.0,3401.0,11.15,170.73
ULTRACEMCO,Mar 2015,True,11.04,51.62,19041.0,69492.7,7671.53,2102.0,19041.0,9829.0,23306.0,587.0,,
ULTRACEMCO,Mar 2016,True,11.3,48.38,21945.0,80091.24,9051.09,2480.0,21945.0,10616.0,25153.0,566.0,7.92,17.98
ULTRACEMCO,Mar 2017,True,11.13,34.74,24392.0,88698.18,9869.09,2714.0,24392.0,8474.0,25375.0,640.0,0.88,9.44
ULTRACEMCO,Mar 2018,True,8.43,73.84,26382.0,95934.55,8087.27,2224.0,26382.0,19480.0,30979.0,1238.0,22.08,-18.05
ULTRACEMCO,Mar 2019,True,7.11,75.07,33751.0,122730.91,8727.27,2400.0,33751.0,25337.0,41462.0,1778.0,33.84,7.91
ULTRACEMCO,Mar 2020,True,14.73,58.96,39044.0,135100.35,19899.65,5751.0,39044.0,23019.0,42430.0,1992.0,2.33,139.63
ULTRACEMCO,Mar 2021,True,12.36,49.17,44175.0,152854.67,18899.65,5462.0,44175.0,21719.0,44726.0,1486.0,5.41,-5.03
ULTRACEMCO,Mar 2022,True,14.54,22.4,50436.0,174519.03,25377.16,7334.0,50436.0,11299.0,52599.0,945.0,17.6,34.27
ULTRACEMCO,Mar 2023,True,9.34,20.36,54325.0,187975.78,17553.63,5073.0,54325.0,11058.0,63240.0,823.0,20.23,-30.83
ULTRACEMCO,Mar 2024,True,11.63,18.93,60228.0,208401.38,24235.29,7004.0,60228.0,11403.0,70908.0,968.0,12.13,38.06
ULTRACEMCO,Mar 2025,True,8.54,34.09,70707.0,239684.75,20474.58,6040.0,70707.0,24102.0,75955.0,1651.0,7.12,-13.76
ULTRACEMCO,Mar 2026,True,10.69,31.0,76624.0,259742.37,27755.93,8188.0,76624.0,23755.0,88512.0,1872.0,16.53,35.56
UNIONBANK,Mar 2015,True,8.9,0.0,19899.0,31287.74,2784.59,1771.0,19899.0,0.0,,23640.0,,
